latitude,longitude,api
3305263.9665850727,-10995772.280198418,42311359090000
3311572.8853645786,-10977766.241243115,42311359210000
3311499.167045526,-10993115.417911656,42311359300000
3305267.638113625,-10995544.186561782,42311359310000
3305293.465446385,-10993912.354146244,42311359420000
3305295.870935792,-10993753.946510846,42311359430000
3305295.870935792,-10993742.591922784,42311359440000
3305293.8452604716,-10993899.886363275,42311359450000
3311565.7921753083,-10989972.200769616,42311359460000
3311405.9430866493,-10998327.84174856,42311359470000
3311398.596660999,-10998318.268272351,42311359480000
3311421.5225888817,-10998347.322659448,42311359520000
3311413.796166807,-10998337.415224766,42311359530000
3311882.836078045,-10977776.482636267,42311359580000
3311894.869454582,-10977776.81659474,42311359600000
3329884.9870904144,-10971647.00883421,42311359610000
3329885.621281171,-10971634.763690222,42311359690000
3327719.275074777,-10991133.1517391,42311359790000
3319947.628635234,-10974084.349085128,42311359800000
3319952.951866809,-10974073.551094519,42311359810000
3319958.528587882,-10974062.641784422,42311359960000
3311344.131907084,-10995371.30739258,42311360020000
3311333.6189685035,-10995377.207325593,42311360040000
3305412.9808113086,-10992604.572768405,42311360730000
3305412.9808113086,-10992592.5502634,42311360900000
3324253.930126226,-10975024.998782331,42311361470000
3324278.272777281,-10975022.883712005,42311361560000
3324265.9746615537,-10975023.774267932,42311361570000
3302480.477953785,-10994192.767943552,42311361580000
3302480.477953785,-10994204.790448558,42311361590000
3302479.338750842,-10994409.506992126,42311362200000
3302479.338750842,-10994421.529497132,42311362210000
3323642.5891684466,-10971910.502068916,42311362290000
3323639.8000371307,-10971898.702202892,42311362300000
3323637.010906403,-10971886.90233687,42311362310000
3329338.7063967763,-10995980.558965692,42311362600000
3329338.7063967763,-10995992.358831715,42311362610000
3329338.7063967763,-10995968.202502215,42311362620000
3311315.7596580577,-10997502.296404835,42311362770000
3311315.8863197505,-10997490.162580341,42311362800000
3311335.645558432,-10995850.537800444,42311362880000
3311339.8254011264,-10995839.405851366,42311362890000
3311646.3507604767,-10994758.493595764,42311363100000
3311646.3507604767,-10994746.025812795,42311363110000
3311748.4429982156,-10989880.918787165,42311363190000
3311744.7696907823,-10989871.90190841,42311363260000
3328544.3753832355,-10978294.229587948,42311363270000
3328548.5606212094,-10978282.763680397,42311363280000
3328552.492209599,-10978271.297772843,42311363320000
3329886.2554719625,-10971592.907561682,42311363330000
3305216.363409448,-10997653.913551295,42311363340000
3305213.9579343204,-10997799.296806272,42311363360000
3305225.8587102257,-10997799.630764745,42311363370000
3306345.971638632,-10997766.56887598,42311363380000
3305811.415269083,-10997427.934984988,42311363390000
3308029.672501709,-10993668.675780898,42311363660000
3308040.5627357545,-10993604.667073691,42311364020000
3328351.4753881423,-10998426.582136892,42311364080000
3328351.4753881423,-10998417.899216611,42311364090000
3313400.647019633,-10983170.245923676,42311364100000
3310573.036127572,-10983431.401449075,42311364120000
3310584.9416705477,-10983434.407075327,42311364130000
3311649.5173814436,-10994576.263589336,42311364240000
3311650.0240408666,-10994563.907125859,42311364250000
3313407.36113817,-10983160.115850013,42311364340000
3310596.593914362,-10983437.524021069,42311364360000
3329746.6073897514,-10995211.563923292,42311364370000
3330395.6472753766,-10991204.618852187,42311364380000
3316221.25387993,-10991997.658904599,42311364390000
3316221.25387993,-10991985.636399595,42311364400000
3313287.3942832053,-10984488.60265314,42311364430000
3313278.273299216,-10984493.834669206,42311364440000
3313269.1523214523,-10984499.178004764,42311364450000
3310596.720569239,-10983332.883699723,42311364460000
3310606.979618491,-10983334.442172596,42311364470000
3310617.112020536,-10983336.334603937,42311364520000
3311552.492455579,-10993490.78723461,42311364530000
3311553.8857589294,-10993501.139947252,42311364540000
3311551.099152374,-10993480.434521966,42311364550000
3317259.921413925,-10991611.046313075,42311364570000
3317259.921413925,-10991611.046313075,42311364580000
3320833.7224579607,-10992757.191790283,42311364590000
3303306.0458200765,-10990135.72910159,42311364630000
3303305.666062354,-10990146.193133725,42311364640000
3303305.666062354,-10990156.434526877,42311364650000
3311335.012249048,-10997345.113283835,42311364760000
3311301.3202330125,-10997301.253404463,42311364770000
3312899.7579535274,-10984658.810154561,42311364790000
3312923.953225492,-10984697.326698376,42311364800000
3312914.4524590266,-10984702.892672917,42311364930000
3312904.5716690673,-10984708.124688983,42311364940000
3330330.576967055,-10994414.961647175,42311365130000
3330297.5979849347,-10994359.079262799,42311365140000
3330297.471142853,-10994370.099892385,42311365350000
3328348.558447147,-10998023.60558022,42311365360000
3328348.558447147,-10998012.473631142,42311365370000
3328348.685270652,-10998001.341682063,42311365400000
3305229.023811979,-10997044.884617167,42311365530000
3305229.150416066,-10997033.752668086,42311365540000
3303698.088118338,-10990163.225015817,42311365550000
3303774.4218731434,-10990231.575183164,42311365620000
3311548.0592186074,-10993543.107395282,42311365630000
3311515.2533107167,-10993520.50953865,42311365640000
3311517.0266009746,-10993531.41884875,42311365650000
3311973.276668002,-10985112.771038018,42311365660000
3311979.990069521,-10985104.088117735,42311365670000
3311987.0834785677,-10985095.405197455,42311365690000
3311994.050223256,-10985086.722277172,42311365700000
3312346.6989162685,-10984955.810555998,42311365710000
3312336.9452173957,-10984961.265211048,42311365720000
3312327.1915256465,-10984966.719866097,42311365740000
3312317.311169829,-10984972.285840636,42311365750000
3303833.5396902673,-10990541.15468706,42311365830000
3303811.7660741666,-10990536.813226918,42311365840000
3303822.6528777946,-10990538.928297244,42311365930000
3303158.0677090557,-10989917.097621674,42311365940000
3308914.342958139,-10994190.986831699,42311365950000
3308949.295354054,-10994235.514628017,42311366140000
3308950.1818290506,-10994246.535257604,42311366150000
3308994.2523743757,-10994597.636931567,42311366160000
3308960.186336657,-10994575.261713918,42311366280000
3308960.186336657,-10994586.282343507,42311366290000
3330301.4032479296,-10993832.426751854,42311366300000
3330301.4032479296,-10993821.517441757,42311366420000
3330334.8896092223,-10993844.003978897,42311366430000
3330340.090150164,-10993529.415097915,42311366440000
3330340.3438351406,-10993518.283148836,42311366450000
3313188.7106343573,-10983261.082628163,42311366460000
3313228.107998555,-10983288.021944933,42311366470000
3312672.121858847,-10984767.903255539,42311366480000
3312628.419212517,-10984740.184702331,42311366490000
3312652.7406676225,-10984778.923885128,42311366500000
3312642.986745416,-10984784.378540179,42311366670000
3312599.4108682056,-10984756.54866748,42311366680000
3320789.8663369054,-10995462.36673605,42311367120000
3320789.8663369054,-10995473.164726656,42311367130000
3302461.2380948784,-10997484.040008346,42311367140000
3302426.6823650273,-10997461.776110187,42311367150000
3309951.5561712277,-10990875.335798422,42311367490000
3309941.677570784,-10990880.901772963,42311367500000
3309932.178923393,-10990886.133789029,42311367510000
3311520.573182202,-10998223.869344158,42311367520000
3311530.199621702,-10998214.073228968,42311367530000
3311511.7067309013,-10998230.659833098,42311367540000
3311538.306102447,-10998210.28836628,42311367560000
3330713.773363813,-10992371.247115701,42311367570000
3330705.274681219,-10992378.705521584,42311367580000
3330696.902849942,-10992385.829968994,42311367590000
3330688.4041781276,-10992393.288374878,42311367610000
3304996.8339328645,-10997353.796204118,42311367620000
3305031.2696911986,-10997376.171421768,42311367630000
3305031.522895633,-10997365.039472688,42311367870000
3305031.6494978513,-10997354.0188431,42311367880000
3320745.6301065483,-10995623.89131719,42311367890000
3320745.6301065483,-10995634.91194678,42311367900000
3320745.756857716,-10995646.04389586,42311367910000
3314360.6735360725,-10985040.636007983,42311367920000
3314371.188856089,-10985036.851145297,42311367930000
3314381.450802883,-10985033.177602101,42311367940000
3314391.9661392546,-10985029.17010043,42311367970000
3311636.9775668057,-10994317.33445375,42311367980000
3311637.484225753,-10994303.976114854,42311367990000
3311637.104231542,-10994292.398887811,42311368000000
3330395.393589348,-10970927.662284702,42311368250000
3330399.959938636,-10970914.415265298,42311368260000
3330404.145760194,-10970903.951233163,42311368270000
3330408.0778967952,-10970893.709840009,42311368280000
3330412.263720908,-10970883.357127367,42311368290000
3303473.7732001953,-10990319.740219872,42311368300000
3303473.520025208,-10990330.872168953,42311368400000
3633348.3736134823,-10669385.982221337,42311368410000
3630601.2957757586,-10670171.452548373,42311368420000
3622902.100537191,-10660683.803667555,42311368430000
3621794.9870451824,-10657008.813317996,42311368440000
3621710.3874965864,-10654026.341520663,42311368500000
3620456.902532111,-10663221.88805764,42311368510000
3621632.535660629,-10653864.260342069,42311368520000
3624620.45010833,-10666417.09140188,42311368530000
3620354.0188463684,-10663072.497300997,42311368540000
3624382.1691642436,-10656231.024035824,42311368550000
3622932.076501962,-10660044.161873456,42311368560000
3624987.614182121,-10664069.697299523,42311368640000
3622804.516945554,-10665686.835542275,42311368650000
3622092.6470949724,-10656280.227250755,42311368690000
3623983.3573223623,-10663867.986382205,42311368700000
3625082.3595917453,-10664986.301986713,42311369220000
3623125.2999344263,-10670843.154355822,42311369230000
3619674.3332889024,-10669065.604726834,42311369240000
3620518.7888419214,-10671556.155694352,42311369250000
3623002.410002233,-10653092.70495138,42311369260000
3622099.134969782,-10667470.396423766,42311369270000
3625668.6291301292,-10670900.038615616,42311369280000
3622182.1800668403,-10667967.215311177,42311369360000
3622287.284814354,-10656003.041718679,42311369370000
3622228.6336603193,-10667532.401380138,42311369380000
3622733.665510048,-10653748.822030116,42311369390000
3624177.89491751,-10655920.665295493,42311369680000
3624543.8778462294,-10656739.976747729,42311369690000
3624319.4849049384,-10657778.587596832,42311369700000
3624300.017808111,-10658881.875070084,42311369710000
3622363.9729139227,-10657926.197241623,42311369840000
3623163.192323701,-10654887.175142966,42311369850000
3622618.305704785,-10653679.35866786,42311369860000
3621295.96184083,-10653993.72490986,42311369920000
3622684.355225865,-10657121.802601151,42311369930000
3622402.7713038335,-10660590.62925376,42311369940000
3810014.207711742,-11347135.109685805,42311369950000
3820037.6690555112,-11329774.501138119,42311369980000
3819795.7863445156,-11330781.719890818,42311369990000
3820991.1357926065,-11326093.388216568,42311370000000
3380468.0667993654,-10669214.995483479,42311370110000
3365106.3239145516,-10679876.397075223,42311370120000
3358697.8382722964,-10679102.392655736,42311370130000
3354122.5235712626,-10677954.80002515,42311370140000
3352680.9919786947,-10678360.893527564,42311370150000
3373876.2317453395,-10692887.307839649,42311370500000
3362001.0563392253,-10684294.778984299,42311370510000
3365213.4063725965,-10680205.680128988,42313302460000
3355321.99251746,-10678816.63552287,42313302870000
3360494.8450791333,-10676122.703845674,42313307660000
3365053.5460632495,-10686141.235378087,42313307680000
3353402.309924033,-10676769.024809219,42313307720000
3380213.802672478,-10686269.030153517,42313307730000
3369319.56816097,-10677352.89553843,42313309190000
3352719.4900758653,-10678632.62440459,42313309540000
3362503.5464021345,-10685008.559559267,42313309660000
3349965.1893791375,-10684763.54536003,42313309670000
3373431.0821295334,-10693111.171335634,42313309680000
3372474.1504997276,-10678488.131705541,42313309930000
3373982.74919439,-10693383.347490625,42313310100000
3368993.5164343044,-10668637.358645752,42313310300000
3366213.690088942,-10664033.073187051,42313310390000
3380721.1899057026,-10685159.954066744,42313310600000
3381634.4089688812,-10684021.26699542,42313310670000
3379208.508061835,-10678228.312014028,42313310870000
3379362.8112057033,-10677830.456153933,42313310900000
3377480.1056086957,-10680748.362646606,42313310910000
3370150.5722161056,-10690301.13342954,42313311000000
3381933.1416442175,-10668143.768023577,42313311060000
3376036.910213039,-10670799.739754412,42313311270000
3368698.38487868,-10661692.914851595,42313311410000
3377292.091733147,-10681008.071018627,42313311530000
3368746.597728544,-10662429.738561155,42313312410000
3377478.196178708,-10680549.768675031,42313313010000
3377635.0249520326,-10680137.441281132,42313313030000
3376767.271015357,-10679972.911073742,42313313060000
3296682.3027002527,-11145034.685470106,42313313090000
3758285.3872046922,-11357983.416702589,42313313130000
3754495.697431907,-11345764.76675414,42313313160000
3756822.2134799324,-11350019.50901175,42313313170000
3970967.8917876603,-10869018.67596513,42313313180000
3970397.2993071284,-10868436.141069807,42313313190000
3970105.000160034,-10868694.179649467,42313313260000
3970888.1327246674,-10868759.746829543,42317304700000
3970515.129485534,-10868080.141338252,42317345000000
3970938.9005736643,-10868397.735845486,42317345960000
3970585.267067886,-10867669.261097733,42317348840000
3970913.5166212353,-10868008.56290567,42321006890000
3982584.8064893815,-10853714.027092908,42321315580000
3982376.181778778,-10854989.748457398,42321317610000
3975158.890937178,-10854218.193066709,42321317780000
3981560.843137186,-10854111.326355549,42321317870000
3972826.6879954943,-10859154.544566447,42321317890000
3982487.046618882,-10853780.262189928,42321317940000
3981203.4068293576,-10855824.199360384,42321317950000
3981709.9453638718,-10856643.17685415,42321317980000
3979955.6091910945,-10854811.85991111,42321318030000
3980239.7346753613,-10854067.021198213,42321318060000
3979976.4671058464,-10856805.925949689,42321318140000
3978940.0348917698,-10852511.77659234,42321318230000
3984865.481721045,-10854664.138946828,42321318260000
3979482.9736224175,-10856367.772433927,42321318290000
3970926.34219022,-10868021.587286092,42321318540000
3972609.0201921132,-10872300.931151168,42321318600000
3980254.3088304135,-10857283.263926212,42321318660000
3980952.8202405656,-10855346.52742539,42321318670000
3969829.8075484396,-10867491.595190426,42321318690000
3982450.2698647715,-10856596.422668017,42321318740000
3978661.0216691536,-10855861.60270929,42321318850000
3979626.03241212,-10857673.550060932,42321318860000
3985699.9162926595,-10857714.404314054,42321318950000
3966183.1900170664,-10855266.933989473,42321319100000
3982939.2096987003,-10860421.805649636,42321319140000
3983212.7094478416,-10854311.144841522,42321319280000
3985752.087184814,-10863418.748980774,42321319360000
3974109.7955907006,-10855906.687103061,42321319470000
3983326.257218991,-10858819.36157967,42321319590000
3979019.715998718,-10854179.787842385,42321319750000
3982138.9426326333,-10854381.16480123,42321321890000
3982062.716887482,-10855778.55836916,42321321960000
3981600.558967612,-10859411.803909669,42321322050000
3982410.4173693494,-10857329.795473363,42321322520000
3983542.121442558,-10860787.935454857,42321322870000
3963011.267661345,-10856870.713893332,42323300800000
3978096.197671031,-10864725.083205232,42329320530000
3978559.150773022,-10864989.466995867,42329354830000
3979820.969586377,-10873498.394913632,42329356260000
3980065.64848799,-10874127.572675595,42337003020000
3978409.9556535706,-10858043.019450875,42337004640000
3980624.418326742,-10873464.108510468,42337004650000
3981697.375236135,-10861356.55541383,42337004670000
3981246.7318513338,-10860364.364792386,42337015580000
3964546.7138012364,-10855304.55997736,42337015590000
3986265.916229677,-10857716.742023362,42337015600000
3977135.993593519,-10858809.120186515,42337103690000
3983730.7050264277,-10858116.4903148,42337323340000
3970418.407119081,-10855331.833252607,42337325850000
3963317.138957244,-10856047.951536879,42337333770000
3968145.264186173,-10855285.746983416,42337334570000
3974714.650882779,-10851806.233659692,42337335080000
3983940.8255535467,-10859255.177386124,42337335350000
3985041.914507427,-10853642.226021344,42337335370000
3983724.6863536634,-10857455.252539488,42337335750000
3985137.020793765,-10860156.086025113,42337336140000
3979713.2055554017,-10900328.507265138,42337336580000
3966088.774191566,-10853210.974314013,42337336760000
3959072.1126255076,-10854234.890990328,42337336840000
3981230.5518086175,-10860117.235522827,42337336880000
3968979.1565505886,-10870288.274757627,42337336940000
3967641.3248070125,-10863604.76384989,42337337030000
3967974.6996802175,-10864314.759562168,42337337490000
3979051.4014243064,-10899950.577593893,42337337560000
3969500.9209107873,-10871084.765714252,42337337570000
3969517.7524119937,-10871077.752586333,42337338060000
3980902.9442651616,-10868473.433099223,42337338190000
3976634.0671665547,-10864556.100218207,42337338270000
3981640.4086590875,-10869100.27315188,42337338280000
3979257.158271018,-10899328.74691832,42337338290000
3965918.373609116,-10854754.641692841,42337338330000
3963031.0268893037,-10854464.543099834,42337338380000
3966047.6427862467,-10854961.250667755,42337338540000
3977252.154915711,-10865277.56183804,42337338630000
3964638.1794255394,-10857280.480938941,42337338670000
3968486.0000457834,-10864188.411940118,42337338690000
3963941.857175465,-10853988.986235166,42337338710000
3983604.848546912,-10874833.783525188,42337338780000
3973008.949525593,-10861893.337998433,42337338790000
3983652.8637682903,-10875190.005895726,42337338810000
3971989.845236632,-10861361.898749385,42337338840000
3983038.4445531326,-10874155.736506766,42337338860000
3962569.3640271956,-10865781.171214389,42337338910000
3963589.3725570343,-10866650.687756974,42337338930000
3963333.293886369,-10866900.822652787,42337338990000
3970153.359928127,-10854631.07705806,42337339000000
3970291.4936418477,-10861045.19479808,42337339020000
3971876.8099790527,-10862964.89941681,42337339040000
3968881.37845049,-10854020.37833157,42337339050000
3967272.4332245346,-10853674.063395713,42337339090000
3978723.588492931,-10859282.339341877,42337339100000
3968902.750642056,-10856108.175381398,42337339120000
3979810.139656786,-10859982.316299986,42337339150000
3969826.601459608,-10856374.896881338,42337339190000
3969013.8866762533,-10858298.386362756,42337339230000
3976514.3031330267,-10872414.254392797,42337339280000
3977311.104895453,-10872938.903152905,42337339290000
3977320.9967583413,-10872923.763702158,42337339300000
3964560.6005063173,-10856462.727959575,42337339310000
3982801.3254926475,-10870325.23282857,42337339330000
3967251.8653949294,-10868144.595323421,42337339350000
3980795.4375355802,-10868814.070741052,42337339380000
3969268.6219852297,-10870214.46993523,42337339390000
3970152.024020209,-10870886.839659622,42337339410000
3970146.5467993626,-10870179.070337158,42337339430000
3971627.8958177227,-10874463.980176773,42337339460000
3970896.549484181,-10873715.133962207,42337339470000
3966573.414673782,-10873217.869796831,42337339480000
3986302.838961274,-10854221.643970925,42337339490000
3973688.3133391044,-10864797.218235265,42337339510000
3979919.5090433094,-10864322.440607034,42337339530000
3979978.8737907484,-10864049.373896118,42337339540000
3968429.4994407394,-10863825.399080642,42337339550000
3971264.621720367,-10869364.656942515,42337339560000
3965842.6556619783,-10872563.756468931,42337339570000
3965878.978848026,-10872574.999737501,42337339580000
3966144.1949856495,-10872214.658545803,42337339600000
3966150.8722077105,-10872208.090695847,42337339610000
3966157.1487999707,-10872201.634165382,42337339620000
3976897.1246815836,-10864808.461503837,42337339630000
3982224.6637666374,-10870900.64327648,42337339640000
3982134.262089874,-10871249.741199607,42337339650000
3982025.8077606997,-10870817.93289482,42337339660000
3981956.2691477346,-10870526.275828943,42337339680000
3980305.385372632,-10868752.956340605,42337339720000
3965215.4310186645,-10852575.451341072,42337339730000
3976019.4876992498,-10863416.96786892,42337339740000
3955078.797716653,-10855275.950868227,42337339790000
3981067.2817410147,-10902907.111949872,42337339810000
3963675.0894176704,-10857583.937870845,42337339820000
3977034.938206019,-10865611.520310419,42337339840000
3956454.5382669494,-10856153.25977517,42337339850000
3977040.0176884667,-10865606.28829435,42337339860000
3961675.862481953,-10854624.06393014,42337339870000
3977161.6585949766,-10873273.418222738,42337339880000
3981370.021849297,-10857513.806591645,42337339900000
3962154.4439150174,-10864568.234042706,42337339920000
3966384.31031833,-10864643.708657462,42337339930000
3964696.931449497,-10862857.364788702,42337339940000
3953723.0974410414,-10864296.837124152,42337339950000
3981506.9528523935,-10852983.10331636,42337340010000
3964967.8622632744,-10852345.019995132,42337340020000
3980186.652817035,-10872575.556334956,42337340150000
3979943.9769088957,-10871354.715479426,42337340160000
3979641.541696101,-10872103.561693992,42337340170000
3957884.0888090427,-10854515.86138509,42337340240000
3972112.368155978,-10865508.104503473,42337340300000
3972716.8514264594,-10876976.238444995,42337340310000
3968360.5770913684,-10863358.07985829,42337340330000
3967304.754173668,-10876373.44340235,42337340340000
3970157.3676528125,-10858487.963455576,42337340350000
3961815.2297575246,-10856239.866339006,42337340360000
3980668.9445845196,-10868506.60630748,42337340370000
3980674.961659589,-10868502.598805813,42337340380000
3962061.1289921775,-10856151.033385353,42337340440000
3969217.0600057305,-10858717.838204065,42337340450000
3967903.375880867,-10864289.935315723,42337340470000
3964890.0140696797,-10857036.579934612,42337340480000
3983210.5695712757,-10858437.090448285,42337340490000
3954951.2521312744,-10854842.138812605,42337340530000
3953372.658341159,-10859386.868343731,42337340540000
3958192.093149507,-10853288.897957567,42337340590000
3980519.454706802,-10858396.124875672,42337340600000
3973726.131187064,-10854866.851739563,42337340620000
3981309.7138870535,-10869513.379782215,42337340630000
3955968.1870834427,-10866239.807516458,42337340640000
3956085.203044921,-10865010.395060135,42337340650000
3965790.841903159,-10855704.308268799,42337340660000
3974529.823196187,-10857566.794669263,42337340670000
3981378.579989275,-10857510.689645901,42337340700000
3966032.5524048023,-10862924.156483179,42337340710000
3979481.235535899,-10867013.58929696,42337340860000
3977838.593649882,-10859196.623333966,42337340960000
3982131.4537651325,-10858686.668746643,42337340970000
3982122.226417237,-10858690.342289839,42337341000000
3981699.113657239,-10858971.757962564,42337341110000
3979085.22604656,-10858689.229094932,42337341120000
3979085.8945183554,-10858707.708130402,42337341150000
3979085.6271296316,-10858698.468612667,42337341160000
3967417.8782083103,-10853878.891258772,42337341180000
3967630.6398741705,-10853975.627896272,42337341220000
3976896.85734366,-10865849.298742754,42337341250000
3979347.2699643904,-10867135.929417342,42337341270000
3976892.1789310374,-10865857.42506558,42337341290000
3979210.364643101,-10867483.802826071,42337341320000
3978471.718990113,-10861488.580329908,42337341330000
3978478.269666443,-10861482.569077406,42337341340000
3977102.4420372103,-10871000.496859722,42337341350000
3978646.18215184,-10859336.217975423,42337341360000
3978634.0164356916,-10859340.1141576,42337341370000
3978658.8826384493,-10859327.980333103,42337341380000
3980905.618574714,-10859085.303843174,42337341400000
3981244.8597791116,-10859213.766535548,42337341420000
3981837.9207435125,-10866220.66056404,42337341430000
3977843.406126791,-10858348.702772593,42337341450000
3977077.4455229156,-10870940.606973676,42337341480000
3977261.645708404,-10870908.658279818,42337341490000
3973352.7688916395,-10856468.961851059,42337341510000
3973328.448646162,-10856442.022534287,42337341520000
3978650.326519615,-10859332.099154262,42337341530000
3978627.866737917,-10859342.785825377,42337341540000
3981295.539555975,-10867754.754466662,42337341550000
3981295.539555975,-10867745.514948927,42337341560000
3981295.539555975,-10867736.498070171,42337341620000
3976562.8234564294,-10866283.778715322,42337341630000
3976556.407534173,-10866290.457884766,42337341640000
3976550.6599401883,-10866297.582332179,42337341650000
3976266.2244519223,-10866600.70530561,42337341660000
3978484.954033886,-10861475.889907958,42337341680000
3970384.0735458992,-10858378.425076637,42337341710000
3970390.2188472105,-10858371.523268208,42337341720000
3976260.209679526,-10866607.60711404,42337341730000
3976254.863217809,-10866614.174963994,42337341740000
3976704.910316987,-10858778.173368074,42337341750000
3979985.291619612,-10858571.341754181,42337341760000
3976712.261989618,-10858772.941352008,42337341770000
3976719.747333847,-10858767.82065543,42337341790000
3981300.0860376284,-10867748.297936196,42337341800000
3965477.5605718438,-10883595.740645526,42337341810000
3974753.808538838,-10856545.994938686,42337341830000
3979571.61638268,-10860858.957289983,42337341840000
3974766.9056685055,-10856530.410209976,42337341850000
3974535.302499294,-10856849.674509572,42337341860000
3974622.5707754833,-10856737.01918489,42337341870000
3974542.652788042,-10856829.414362248,42337341880000
3974630.722975912,-10856733.345641693,42337341890000
3979578.568784887,-10860853.168676462,42337341900000
3979185.764640678,-10861376.37028319,42337341910000
3979195.3907223255,-10861388.392788196,42337341940000
3979585.65489146,-10860847.602701921,42337341950000
3964458.4534986583,-10883062.520284627,42337341960000
3978608.6155313156,-10861409.432171956,42337341970000
3978614.4978410294,-10861402.641683018,42337341990000
3979581.5101870876,-10866647.793450214,42337342000000
3979576.5632838206,-10866656.142412024,42337342010000
3974242.497536091,-10885465.685451873,42337342020000
3976324.100088979,-10874805.397055037,42337342030000
3976981.737445466,-10875530.754857047,42337342040000
3973574.0587569303,-10884501.769981094,42337342050000
3969688.740482589,-10852567.8816157,42337342060000
3979930.3390757632,-10860815.2087301,42337342070000
3979985.291619612,-10860637.876781266,42337342090000
3979989.4364693253,-10860629.86177793,42337342100000
3980483.887633539,-10860565.964390215,42337342110000
3980490.1720332303,-10860559.285220768,42337342120000
3975285.8579977625,-10856268.809406612,42337342130000
3975291.738611301,-10856261.796278693,42337342140000
3972439.725852252,-10863318.227480587,42337342150000
3970822.669249191,-10858127.510944387,42337342160000
3970828.1467910605,-10858120.052538505,42337342170000
3972437.5879759286,-10863309.655879797,42337342180000
3973246.134349807,-10861583.869814029,42337342200000
3973246.9361096,-10861574.741615782,42337342210000
3973136.8282866506,-10861908.588768672,42337342220000
3973138.164540334,-10861899.460570425,42337342230000
3955872.120132017,-10858985.784218403,42337342240000
3974851.770083602,-10852132.733726189,42337342250000
3975246.163934853,-10852085.756901074,42337342260000
3975254.9848259077,-10852084.198428202,42337342270000
3974842.815855988,-10852134.514838042,42337342280000
3965377.408486422,-10860019.942287873,42337342290000
3965367.660396496,-10860021.946038708,42337342310000
3969424.244382641,-10871095.56370486,42337342320000
3969431.724997102,-10871112.150308987,42337342330000
3969428.2518540695,-10871103.578708196,42337342370000
3965732.084313658,-10865250.511201778,42337342380000
3965726.609189867,-10865257.524329698,42337342390000
3964584.9022803856,-10863459.714553386,42337342400000
3964589.842757191,-10863467.395598251,42337342410000
3963006.060843387,-10864994.699011933,42337342420000
3983969.180749844,-10856593.639680747,42337342430000
3966028.546112157,-10864661.742414972,42337342440000
3962238.8151377146,-10865194.517497906,42337342450000
3981610.4545157063,-10867329.736650813,42337342460000
3962229.4701934713,-10865195.853331797,42337342470000
3981782.6919046356,-10867288.882397693,42337342480000
3966055.3882994265,-10864665.527277658,42337342490000
3963001.655076178,-10865011.508255044,42337342500000
3973910.1441822643,-10854491.037138645,42337342510000
3973915.756825229,-10854483.801371742,42337342520000
3981617.8093204754,-10867335.747903317,42337342530000
3963983.915717515,-10885106.791413555,42337342540000
3963951.3370239562,-10885101.782036468,42337342550000
3981767.3134615575,-10867289.9955926,42337342560000
3962349.2195510883,-10870926.580717836,42337342570000
3962384.7307474413,-10870885.726464715,42337342580000
3964379.006450587,-10877697.922703808,42337342600000
3964372.5973007837,-10877704.379234275,42337342620000
3981624.8966822475,-10867340.979919385,42337342630000
3982035.569945765,-10866564.860429572,42337342640000
3982039.9829910463,-10866557.179384708,42337342650000
3964828.456950214,-10884691.124434933,42337342660000
3972836.4423885834,-10856644.290049057,42337342710000
3982056.4316292726,-10866529.572150992,42337342720000
3964822.1810801122,-10884695.465895073,42337342740000
3985927.9984756117,-10852947.258440323,42337342750000
3965000.1767619075,-10877039.245276785,42337342760000
3972604.2099003224,-10863000.632973354,42337342790000
3964975.607052229,-10877055.831880914,42337342810000
3977629.5202050293,-10864185.072355393,42337342820000
3964291.548567389,-10863875.158893026,42337342830000
3972775.1101089376,-10862568.713349078,42337342840000
3972611.69257731,-10862995.512276778,42337342860000
3972827.7569696773,-10856645.73720244,42337342870000
3964300.628133616,-10863876.383407425,42337342880000
3973210.9906003415,-10857386.123135705,42337342890000
3973207.917197688,-10857394.917375477,42337342900000
3972766.9592205165,-10862572.943489725,42337342910000
3962337.7385109505,-10870941.720168583,42337342920000
3986444.7785368627,-10853187.819859928,42337342930000
3969960.322837658,-10885153.545599688,42337342940000
3969859.196737584,-10885549.063750476,42337342950000
3969852.3837825265,-10885555.186322471,42337342960000
3969186.203076385,-10884586.372794095,42337342970000
3986446.383895521,-10853198.395211553,42337342980000
3967981.9122237926,-10855918.820927558,42337342990000
3967976.0353360972,-10855925.722735988,42337343000000
3984631.2676990223,-10855005.4445056,42337343010000
3984623.3759332346,-10855010.899160648,42337343020000
3968690.3662461042,-10856966.337335924,42337343030000
3970440.4501284887,-10855203.704518702,42337343040000
3985008.2061389773,-10858976.322061686,42337343050000
3968684.221850061,-10856959.435527494,42337343060000
3973996.338643287,-10885887.029724523,42337343070000
3973994.3341136174,-10885870.443120398,42337343080000
3970152.959155736,-10855685.94055282,42337343090000
3970155.898153601,-10855682.712287586,42337343100000
3970136.393909055,-10856119.196010986,42337343110000
3970131.0502861696,-10856128.21288974,42337343130000
3983350.86607095,-10851974.326090788,42337343140000
3983592.2763493415,-10859398.222931795,42337343150000
3973460.7407107693,-10885042.003469914,42337343160000
3973454.4601440867,-10885035.880897919,42337343170000
3980546.5980734737,-10853748.870093526,42337343190000
3980541.3833330385,-10853741.41168764,42337343210000
3966818.6139160492,-10875332.940121906,42337343220000
